,Vmax,Km2
0,1.260990582509284,1.428943116749018
1,1.807165304923014,2.1422423291753887
2,1.8104914984583187,2.2153314985526937
3,1.3965428454471376,1.6722603136574825
4,2.1536654785749976,2.7477417493986604
5,1.8981411077807737,2.386007384362271
6,1.8551621188230996,2.29841777340049
7,1.5335933235234762,1.8024865303690638
8,1.2569482942266268,1.4361006114015447
9,1.26071914110943,1.3980977275220137
10,1.64381232430853,1.9377573759480793
11,2.1364277072258813,2.6786056835293377
12,1.4886249998004544,1.7314487435921329
13,1.2921500054727495,1.4983705039008473
14,1.3091279148802693,1.4969683800732467
15,1.5684813600178928,1.860625636297919
16,1.4897121440893621,1.7503615472241778
17,1.4753612558041975,1.683216510315781
18,2.236081032612529,2.7961209666834903
19,2.9275828550669316,3.793268610103353
20,1.3949070380926467,1.5716316964197712
21,1.4112574928958883,1.5954223313967517
22,1.8522464670761227,2.200185713461662
23,3.717846248052385,4.994316605892379
24,1.4795349838385814,1.7066412835460925
25,1.848250180229464,2.256308300789445
26,1.4192899610666116,1.6431944330352521
27,1.0214495257523009,1.0757020722209079
28,3.0064840359033593,3.891583744593364
29,1.8423570983831836,2.217483128645983
30,1.2004837504341621,1.3412447712752553
31,1.765133595375189,2.1423104033963143
32,1.6066152097988857,1.8648733587321855
33,1.1714590053015843,1.293338512833573
34,1.5514938218028662,1.8936469402815799
35,2.5600662840248596,3.237549703551367
36,1.5085886924147842,1.7956921774223724
37,1.4848591623867353,1.7254868972258302
38,1.6860336647317082,2.0866101482079227
39,2.1736239588999906,2.7773636113900597
40,1.915353122326632,2.325197383592469
41,1.3399486947462556,1.566668595618065
42,1.657428428168072,2.0333480574411786
43,1.258307443851762,1.3768371072480063
44,2.0782218156250845,2.6066682736342717
45,1.513145582822315,1.7313964489033413
46,1.9272806454331244,2.339648515031396
47,1.4872519437953844,1.7059360701263628
48,1.6976230384203528,2.0714749025830548
49,1.3196048812910697,1.4659770839303305
50,1.8474633601963037,2.3086900401201604
51,1.715754082365792,2.042037368832059
52,1.7532123788707759,2.101548568352157
53,1.3039024202079335,1.4792070766375498
54,1.5605187723021703,1.7657536318623228
55,1.528746364809639,1.8090417834448804
56,1.413084221575896,1.6223566628227921
57,1.5492191623766638,1.8230950639355359
58,1.589331095816972,1.8862254734940642
59,1.6096695032025694,1.9060548977562908
60,1.3439020297517619,1.5462611348732955
61,1.6698749095749545,2.0393942588607956
62,1.1875843880609451,1.315149997272141
63,2.2433083659238564,2.8486918188186503
64,1.7059019668021826,2.078597392107407
65,2.0280886074245768,2.566036237437169
66,1.417445349247507,1.6882191179315944
67,1.2087454896175844,1.3607462481698112
68,1.4203214225658687,1.6469674264174115
69,1.4270628862101562,1.6487646069362252
70,1.102774003945338,1.1898714500365686
71,2.08970180374239,2.5968856383227314
72,1.3873758525075832,1.5843068992895957
73,1.42166202747808,1.6924900581065085
74,2.598483381571763,3.216092828287643
75,1.2810157722827595,1.4473652427928607
76,1.8534005072610151,2.273192116312346
77,1.7742083230096184,2.1733117118595184
78,1.6021673308819213,1.9013719951426857
79,1.2498055955503684,1.445231896195015
80,1.4629022521605644,1.6711870232898483
81,3.1572368821299857,4.148901099943919
82,1.9362259307717786,2.3886084900770532
83,1.565638405104227,1.8566748024818447
84,1.2123937592767198,1.3353298393709285
85,2.9045577997167604,3.780308077137389
86,1.8589414870686953,2.2142545995521115
87,1.478853903826301,1.7590160211143835
88,3.0299385684585625,3.8384056225383616
89,1.264805375290052,1.421969020025388
90,1.3045839387025517,1.4297972161230257
91,1.1229377570955899,1.2323012135450515
92,1.264807810928264,1.444170829044574
93,1.9931746902824223,2.4328031783828923
94,1.6547718146334052,1.9755164782594736
95,2.374171297753389,3.0009346247649247
96,1.8317482466395378,2.231668229024624
97,1.5291569216822463,1.793536456594503
98,2.2697999518566103,2.8584521304614054
99,1.8758450067856838,2.306652429007395
