,Vmax,Km1,Km2,Ki
0,2.6597761583764723,113.68263900341424,3.0105267629469274,91.93156334641283
1,2.5070276144249197,106.80562943122447,3.0043865847557,92.20596572517896
2,2.5876647811209867,110.65393855234751,2.986054262656137,90.31962075807282
3,2.568791782463118,109.54126224826202,3.0050493967459326,90.93358101368128
4,2.5149153165845557,106.66016544203694,3.026736760246272,88.59570160551885
5,2.635257716663468,112.90849752829332,2.98555439847082,90.74295180201192
6,2.577257371313404,109.99580787044412,2.9944887398336437,88.65936024074888
7,2.649265493316978,113.31378561943502,2.985627562335186,88.11653437357236
8,2.6402395945797994,112.7704394643085,2.9970705770476425,90.31423158168006
9,2.715560147766684,116.59330326096185,2.9720136168480673,90.59638812811791
10,2.6204082423692396,111.7746600143944,3.010241063820445,89.90316675266985
11,2.702994217484804,115.9459416499845,2.9846156950582965,89.81119735589364
12,2.537143115655876,108.0405815114985,3.0136083656633508,91.83083478895277
13,2.4942234575778257,106.29261499561264,3.0006947515956237,90.96671572292124
14,2.6956752469520646,115.20598046242861,3.0028021739873663,88.52292019739059
15,2.535046535815552,108.03090479555632,3.001997730707042,90.09927614249254
16,2.590152853766309,110.57327207614975,3.0063117821757164,89.94075902148293
17,2.6223025529381316,111.92592479285965,3.0076412383043523,89.15713823650216
18,2.6421499381870976,112.84103619752591,3.0006349304936895,88.42507828889856
