,Vmax,Km1,Km2,Ki1
0,6687443.342810249,109.0023570954166,7415577.138899775,155.26589279248088
1,1.7668684417048535,231.86901609013142,0.9098299424433225,360.26994614008004
2,8216712.513800704,194.80291695771385,7070917.917817222,183.51822458331594
3,3512326.4940050133,93.20904448668955,3866808.237714647,137.4222087001002
4,2.152976422512488,79.7295975045343,1.7812997768908136,104.82640759911015
5,1696552.5134188407,101.8898061730282,1949663.019240338,163.6841226452651
6,4613621.9537059665,116.90125880165944,4739892.288828934,112.86568120199775
7,5280913.064039413,120.1654613764648,5348290.198091634,150.04466201369314
8,3.6451717679707647,304.64815786981046,1.967631114264174,182.05368764907786
9,1.9909347184628283,113.07318662451196,1.5906492231148421,223.02052664338018
10,51.21692987820105,118.08521807038045,48.37483165722638,142.65927210710214
11,1.118567390123684,65.70286159187548,0.7777395682971406,234.85560992277948
12,4115193.260689808,152.88104998923845,3931987.0001094495,169.46677013914555
13,2.086401359506418,178.3576001966949,1.3214403251548699,227.60222342489047
14,6366641.996993257,61.509676531444754,7966950.605529488,99.42315241513512
15,3.288533398223897,96.34937469793945,2.9811584360515426,122.51547031919588
16,27.1335260557292,76.04681169527431,29.308150158929898,74.2742865391776
17,10958570.12474228,141.67685871082125,10303513.690002773,133.9864453211418
18,25214369.16036447,79.95548646046707,29833008.242889352,129.06527228087765
19,3.310967153829823,78.18164353478453,3.3428400484828344,106.69691454051421
20,10.481396212655179,222.48539643900023,7.971986496605035,282.380101239629
21,3.01719364767919,104.45484829630946,2.7342396461228025,184.0755868255218
22,1.2062872473116795,111.69857864991295,0.7887699750717695,202.95502224506748
23,6053052.043600867,105.1825083597386,6296046.5332595315,170.9907246086217
24,6947387.514566436,179.56625607923516,6066349.381542023,156.177108794404
25,148709.54041228726,201.21201780891468,120810.62653483587,145.054529256786
26,8368634.701096581,180.16074411117845,7158554.189846809,249.01165102921937
27,37.4310151837742,84.29359691370493,40.25575374692742,144.8954940978441
28,1876448.3577670602,130.07727864936194,1749398.1496005089,120.27930809480559
29,2992935.4410478678,88.90993751361665,3349262.126519375,164.0564250784679
30,1.739701818730907,60.42115530168253,1.6013541022241748,137.02632558181188
31,1173621.6366960313,46.27794319364952,1549414.903836172,98.28796778726846
32,2320654.1557070315,140.61850980150973,2219510.431753707,147.63464995967033
33,4945628.660632369,53.126918156620256,5947379.022126644,73.77718085435846
34,1.0171840341512919,82.87704584898978,0.6288376004326516,102.03965842588028
35,1.8995323063958256,103.41133510752098,1.417824497598902,290.5995651717156
36,35.90004518875324,180.95140844236147,31.45076696840713,204.1545539828607
37,35.532624353907146,122.39784632235202,38.70279821912815,155.56559705170093
38,10.591188956440808,51.54159938762799,12.586538083664607,111.86138783551463
39,2.37963210380213,95.27371052196767,1.9430716693362917,157.67710291854672
40,1191974.8578537682,136.89741682472615,1125416.9430417297,120.84306316097663
41,5.93783760659105,60.93830517413355,6.184494653719237,80.2830659746061
42,3132513.6069746288,131.36303193090126,3073268.682744325,115.40851844039192
43,6394358.096494288,250.7979730239726,4902709.174425076,186.77690806543694
44,5456683.930292813,95.66258510676671,6071284.43767651,122.42928468857555
45,1.8721930419956854,114.44365564581513,1.4224038332191862,192.746065766104
